Date,Open,High,Low,Close,Adj Close,Volume
2000-07-07,146.687500,148.781250,146.250000,148.093750,99.106789,3034800
2000-07-10,147.875000,148.906250,147.531250,147.843750,98.939484,2816100
2000-07-11,147.468750,149.125000,147.156250,148.156250,99.148605,5431600
2000-07-12,149.281250,150.125000,148.687500,149.125000,99.796921,5883000
2000-07-13,149.984375,150.375000,149.187500,149.781250,100.236130,5356000
2000-07-14,150.437500,151.250000,149.671875,151.250000,101.219009,5341900
2000-07-17,150.984375,151.984375,150.687500,151.000000,101.051697,4208300
2000-07-18,150.625000,150.625000,149.343750,149.765625,100.225655,4262100
2000-07-19,149.468750,149.906250,148.250000,148.562500,99.420464,8506800
2000-07-20,149.000000,150.625000,148.812500,150.625000,100.800758,4538900
2000-07-21,149.750000,149.750000,147.687500,147.687500,98.834938,5656900
2000-07-24,148.125000,148.859375,146.562500,146.843750,98.270248,5628500
2000-07-25,147.750000,147.843750,146.781250,147.312500,98.583946,4757100
2000-07-26,146.968750,147.156250,145.640625,145.875000,97.621971,12062500
2000-07-27,145.937500,146.625000,144.687500,145.375000,97.287376,7652600
2000-07-28,145.718750,145.906250,141.515625,142.093750,95.091515,6229500
2000-07-31,142.937500,144.125000,142.062500,143.000000,95.697990,5265500
2000-08-01,143.625000,144.718750,143.125000,143.875000,96.283508,3946600
2000-08-02,143.875000,145.406250,143.625000,144.593750,96.764526,7439800
2000-08-03,142.875000,145.812500,142.625000,145.593750,97.433746,4607100
2000-08-04,146.312500,146.718750,145.406250,146.375000,97.956589,3686600
2000-08-07,146.718750,148.437500,146.375000,148.125000,99.127724,4159800
2000-08-08,147.500000,148.812500,147.500000,148.687500,99.504158,3658700
2000-08-09,149.140625,149.218750,147.375000,147.437500,98.667633,5383800
2000-08-10,147.531250,147.859375,146.281250,146.718750,98.186661,4193400
2000-08-11,146.625000,148.000000,145.562500,147.406250,98.646713,5089400
2000-08-14,147.781250,149.562500,147.062500,149.281250,99.901482,2966700
2000-08-15,149.343750,149.812500,148.562500,149.156250,99.817818,5564600
2000-08-16,149.312500,149.937500,147.843750,148.625000,99.462326,5191600
2000-08-17,148.687500,150.437500,148.343750,150.187500,100.507942,5652200
2000-08-18,150.375000,150.375000,149.218750,149.687500,100.173340,4626400
2000-08-21,150.031250,150.718750,149.406250,150.500000,100.717079,2380600
2000-08-22,150.562500,151.312500,150.093750,150.250000,100.549767,3075300
2000-08-23,149.812500,151.281250,149.281250,150.843750,100.947151,5483200
2000-08-24,151.156250,151.500000,150.500000,151.312500,101.260803,4529000
2000-08-25,151.156250,151.625000,150.937500,151.250000,101.219009,2822200
2000-08-28,151.250000,152.906250,151.250000,151.765625,101.564056,5518700
2000-08-29,151.437500,151.875000,150.906250,151.796875,101.585045,3561900
2000-08-30,151.312500,151.500000,150.343750,150.343750,100.612511,3964800
2000-08-31,151.062500,153.093750,150.906250,152.343750,101.950981,4863100
2000-09-01,153.250000,153.593750,152.000000,152.500000,102.055496,3191200
2000-09-05,151.875000,152.203125,150.812500,151.281250,101.239967,3470800
2000-09-06,151.187500,151.953125,149.531250,149.562500,100.089745,4322200
2000-09-07,150.250000,151.078125,149.828125,150.843750,100.947151,4265500
2000-09-08,150.281250,150.500000,149.328125,149.812500,100.257042,3518200
2000-09-11,149.750000,151.187500,148.687500,149.593750,100.110565,3937500
2000-09-12,149.750000,150.250000,148.437500,148.500000,99.378616,4769100
2000-09-13,148.000000,149.343750,147.656250,148.890625,99.640076,7691600
2000-09-14,149.875000,149.937500,148.156250,149.640625,100.142021,3397100
2000-09-15,148.187500,148.250000,146.000000,146.000000,97.951134,4085700
2000-09-18,146.375000,146.968750,144.203125,144.656250,97.049568,5109300
2000-09-19,145.125000,146.312500,144.703125,145.968750,97.930122,6588200
2000-09-20,145.687500,146.031250,143.156250,144.890625,97.206856,6508100
2000-09-21,144.468750,145.562500,142.625000,142.687500,95.728737,5972300
2000-09-22,142.625000,145.312500,142.421875,145.281250,97.468903,7791300
2000-09-25,145.937500,146.062500,143.718750,144.250000,96.777008,9726300
2000-09-26,144.375000,145.000000,142.406250,142.406250,95.540054,5302400
2000-09-27,143.562500,143.968750,142.125000,143.156250,96.043259,7186200
2000-09-28,143.187500,146.328125,142.890625,145.000000,97.280212,7036400
2000-09-29,145.468750,145.968750,143.625000,143.625000,96.357704,9333600
2000-10-02,144.281250,144.906250,143.140625,143.843750,96.504486,5517800
2000-10-03,144.531250,145.750000,142.281250,142.500000,95.602936,9347200
2000-10-04,142.875000,144.250000,141.750000,143.687500,96.399651,6148900
2000-10-05,143.406250,144.843750,143.312500,144.187500,96.735130,4566900
2000-10-06,143.875000,144.640625,139.750000,141.062500,94.638550,10014900
2000-10-09,141.312500,141.312500,139.375000,140.000000,93.925682,4508000
2000-10-10,140.093750,141.250000,137.687500,137.687500,92.374245,6104700
2000-10-11,137.625000,138.625000,135.125000,136.531250,91.598564,10346000
2000-10-12,137.281250,137.593750,132.781250,133.125000,89.313278,12336900
2000-10-13,132.937500,137.656250,132.875000,137.562500,92.290390,11778800
2000-10-16,137.406250,138.234375,136.687500,138.187500,92.709717,5659000
2000-10-17,138.437500,138.562500,134.406250,134.750000,90.403473,7831700
2000-10-18,132.625000,136.125000,130.156250,134.250000,90.068031,10897300
2000-10-19,136.843750,139.453125,136.437500,139.312500,93.464462,8767300
2000-10-20,138.375000,141.187500,138.375000,139.906250,93.862823,7373500
2000-10-23,139.937500,141.031250,138.937500,140.531250,94.282120,5290000
2000-10-24,140.968750,141.937500,139.000000,139.593750,93.653160,5750700
2000-10-25,138.750000,139.562500,136.125000,136.312500,91.451767,9137600
2000-10-26,137.125000,137.656250,134.031250,136.687500,91.703369,9345800
2000-10-27,137.875000,139.281250,136.625000,139.281250,93.443497,9762900
2000-10-30,138.437500,141.093750,138.156250,140.531250,94.282120,10154100
2000-10-31,141.015625,143.687500,140.062500,142.953125,95.906960,7752400
2000-11-01,142.250000,143.250000,141.218750,142.468750,95.582008,6753600
2000-11-02,143.156250,143.906250,142.515625,142.703125,95.739235,11395100
2000-11-03,143.468750,143.750000,142.375000,142.781250,95.791641,5187100
2000-11-06,143.156250,144.296875,143.031250,143.781250,96.462517,4042500
2000-11-07,143.140625,144.000000,142.562500,143.750000,96.441528,5231300
2000-11-08,144.062500,144.062500,140.562500,140.562500,94.303116,6123300
2000-11-09,140.000000,141.218750,137.250000,140.031250,93.946663,10635300
2000-11-10,139.000000,139.468750,136.531250,136.625000,91.661438,8569500
2000-11-13,135.625000,136.984375,133.015625,135.562500,90.948601,17285300
2000-11-14,137.468750,139.625000,137.000000,139.125000,93.338669,7668900
2000-11-15,139.062500,140.109375,137.750000,139.562500,93.632195,8837700
2000-11-16,138.578125,139.875000,137.312500,137.375000,92.164589,6684100
2000-11-17,137.312500,139.000000,135.750000,136.640625,91.671898,6551100
2000-11-20,135.750000,136.375000,134.312500,134.687500,90.361572,5458500
2000-11-21,134.875000,136.187500,133.515625,135.375000,90.822807,7684300
2000-11-22,134.343750,134.875000,132.125000,132.140625,88.652878,5736900
2000-11-24,133.625000,134.968750,133.625000,134.843750,90.466393,3411600
2000-11-27,136.468750,136.687500,135.312500,136.031250,91.263054,5992000
2000-11-28,135.125000,136.593750,133.640625,133.687500,89.690674,5336100
2000-11-29,134.375000,135.906250,133.265625,133.437500,89.522903,6914100
2000-11-30,132.500000,133.500000,129.750000,132.281250,88.747223,11201600
2000-12-01,133.187500,134.062500,131.000000,132.218750,88.705269,7587200
2000-12-04,131.875000,133.875000,131.500000,133.343750,89.460052,6996600
2000-12-05,134.875000,138.250000,134.406250,137.718750,92.395210,8883400
2000-12-06,137.781250,138.343750,135.031250,135.515625,90.917160,12888000
2000-12-07,134.875000,135.875000,133.656250,133.656250,89.669724,6529100
2000-12-08,137.062500,139.468750,133.875000,133.968750,89.879364,10276300
2000-12-11,137.375000,139.562500,136.718750,138.625000,93.003250,6405600
2000-12-12,138.187500,138.812500,137.375000,138.031250,92.604904,5022900
2000-12-13,139.250000,139.406250,136.031250,136.140625,91.336494,6070500
2000-12-14,135.875000,136.500000,134.031250,134.406250,90.172867,7678400
2000-12-15,133.125000,133.125000,130.562500,130.968750,88.136162,9065300
2000-12-18,132.062500,133.468750,131.765625,132.718750,89.313866,7235400
2000-12-19,132.468750,134.968750,130.015625,130.015625,87.494743,9616600
2000-12-20,128.625000,128.937500,126.093750,126.250000,84.960663,9994300
2000-12-21,126.000000,128.859375,125.531250,127.125000,85.549484,14331500
2000-12-22,129.000000,131.109375,128.843750,130.937500,88.115105,10182900
2000-12-26,130.843750,132.343750,130.281250,132.343750,89.061501,4665300
2000-12-27,131.750000,133.734375,131.250000,133.312500,89.713387,4854100
2000-12-28,132.812500,133.875000,132.593750,133.718750,89.986801,8358700
2000-12-29,134.062500,134.281250,131.187500,131.187500,88.283379,8774600
2001-01-02,132.000000,132.156250,127.562500,128.812500,86.685097,8737500
2001-01-03,128.312500,136.000000,127.656250,135.000000,90.849030,19431600
2001-01-04,134.937500,135.468750,133.000000,133.546875,89.871147,9219000
2001-01-05,133.468750,133.625000,129.187500,129.187500,86.937477,12911400
2001-01-08,129.875000,130.187500,127.687500,130.187500,87.610420,6625300
2001-01-09,131.046875,131.500000,129.421875,129.843750,87.379089,5702400
2001-01-10,129.000000,132.125000,128.812500,132.125000,88.914284,8746100
2001-01-11,131.093750,133.484375,131.093750,132.250000,88.998398,7245100
2001-01-12,132.687500,133.718750,131.281250,132.000000,88.830162,7244000
2001-01-16,132.000000,133.187500,131.515625,132.843750,89.397949,8542200
2001-01-17,134.843750,135.046875,132.640625,133.453125,89.808022,7851400
2001-01-18,133.437500,135.703125,132.937500,134.781250,90.701782,8107000
2001-01-19,136.187500,136.187500,133.875000,134.015625,90.186607,7782500
2001-01-22,134.250000,135.781250,133.562500,134.906250,90.785927,7050900
2001-01-23,134.468750,136.656250,134.156250,135.968750,91.500954,8463100
2001-01-24,136.250000,137.312500,135.843750,136.375000,91.774345,6199900
2001-01-25,136.250000,137.250000,135.656250,136.031250,91.543030,10818300
2001-01-26,135.156250,136.125000,134.453125,135.875000,91.437828,7136800
2001-01-29,135.500000,136.899994,135.369995,136.600006,91.925728,6705900
2001-01-30,136.300003,137.919998,135.789993,137.800003,92.733284,7069100
2001-01-31,137.399994,138.699997,136.600006,137.020004,92.208412,9706900
2001-02-01,137.100006,137.949997,136.250000,137.929993,92.820770,8239100
2001-02-02,137.399994,137.990005,134.750000,134.800003,90.714424,8276600
2001-02-05,134.800003,135.940002,134.750000,135.789993,91.380646,4352900
2001-02-06,135.300003,136.699997,135.220001,135.389999,91.111496,7106700
2001-02-07,134.720001,135.399994,133.679993,134.690002,90.640411,5748700
2001-02-08,134.800003,135.399994,133.100006,133.119995,89.583839,5943300
2001-02-09,133.350006,133.350006,131.259995,131.839996,88.722458,9913000
2001-02-12,131.699997,133.500000,131.699997,133.350006,89.738647,5804400
2001-02-13,133.699997,134.169998,132.000000,132.259995,89.005112,6587600
2001-02-14,132.649994,132.649994,130.660004,132.059998,88.870529,8400100
2001-02-15,132.839996,133.520004,131.990005,133.339996,89.731911,5929800
2001-02-16,131.000000,131.289993,129.300003,130.399994,87.753433,6434900
2001-02-20,131.039993,131.139999,128.100006,128.389999,86.400795,5760000
2001-02-21,127.900002,128.839996,125.500000,125.620003,84.536674,10910800
2001-02-22,126.349998,126.540001,123.019997,125.809998,84.664551,21281600
2001-02-23,125.080002,125.540001,121.800003,124.959999,84.092545,20173000
2001-02-26,125.800003,127.620003,124.500000,127.620003,85.882568,11503700
2001-02-27,126.800003,127.839996,125.510002,126.440002,85.088547,11415000
2001-02-28,126.750000,126.839996,123.269997,123.949997,83.412857,14825800
2001-03-01,124.050003,124.599998,121.750000,124.599998,83.850296,14672000
2001-03-02,122.500000,125.650002,122.300003,123.610001,83.184059,12564300
2001-03-05,124.150002,124.779999,123.809998,124.739998,83.944496,5293200
2001-03-06,126.349998,127.750000,125.489998,126.080002,84.846245,6917000
2001-03-07,126.900002,127.040001,125.760002,126.980003,85.451927,6371700
2001-03-08,126.599998,127.239998,126.139999,127.120003,85.546104,6055000
2001-03-09,126.099998,126.099998,123.110001,123.360001,83.015823,10020300
2001-03-12,122.339996,122.500000,117.750000,118.080002,79.462608,13972900
2001-03-13,119.400002,120.440002,117.529999,120.019997,80.768127,12888000
2001-03-14,117.050003,119.290001,115.750000,117.650002,79.173248,19883400
2001-03-15,118.449997,118.860001,117.360001,117.680000,79.193436,10370300
2001-03-16,117.129997,117.400002,114.809998,115.010002,77.605042,58514600
2001-03-19,115.760002,117.690002,114.820000,117.349998,79.183975,10067800
2001-03-20,117.900002,118.459999,114.110001,114.199997,77.058456,15083900
2001-03-21,114.180000,115.260002,111.900002,112.260002,75.749428,19004600
2001-03-22,112.019997,112.599998,108.040001,111.120003,74.980194,28624800
2001-03-23,113.250000,114.660004,111.500000,114.480003,77.247383,12861700
2001-03-26,115.699997,116.269997,114.769997,115.940002,78.232590,9943800
2001-03-27,115.620003,118.650002,115.279999,118.309998,79.831757,12880700
2001-03-28,116.900002,116.949997,114.900002,115.040001,77.625267,10953300
2001-03-29,114.699997,116.500000,112.139999,115.480003,77.922180,12060300
2001-03-30,115.550003,116.690002,114.500000,116.690002,78.738625,9183600
2001-04-02,116.300003,117.379997,113.800003,114.199997,77.058456,10561000
2001-04-03,113.980003,114.150002,110.059998,110.389999,74.487595,12836000
2001-04-04,110.570000,112.099998,109.300003,110.849998,74.797997,14884300
2001-04-05,113.300003,115.489998,112.500000,115.050003,77.632011,21522800
2001-04-06,113.989998,114.400002,112.059998,113.300003,76.451172,14937800
2001-04-09,114.000000,114.989998,112.779999,114.559998,77.301407,9034300
2001-04-10,115.449997,117.750000,115.169998,116.650002,78.711670,17873600
2001-04-11,118.779999,118.989998,116.139999,116.730003,78.765594,12722300
2001-04-12,116.300003,118.940002,115.959999,118.849998,80.196106,9233200
2001-04-16,118.290001,118.889999,116.910004,117.599998,79.352646,7350000
2001-04-17,117.309998,119.660004,117.019997,119.260002,80.472786,10924700
2001-04-18,121.059998,126.000000,120.690002,124.000000,83.671204,32481600
2001-04-19,124.250000,125.839996,123.580002,125.650002,84.784569,13809900
2001-04-20,124.900002,125.400002,123.660004,124.500000,84.008614,7626700
2001-04-23,123.650002,123.889999,121.910004,122.239998,82.483604,8451800
2001-04-24,122.519997,123.650002,121.099998,121.580002,82.038261,10044700
2001-04-25,121.419998,123.669998,120.949997,123.169998,83.111122,8249000
2001-04-26,123.730003,125.220001,123.500000,123.720001,83.482239,10590400
2001-04-27,124.919998,125.839996,124.199997,125.779999,84.872314,7938700
2001-04-30,126.449997,127.269997,124.669998,126.660004,85.466080,10766900
2001-05-01,125.070000,127.150002,124.599998,127.050003,85.729210,10578000
2001-05-02,127.410004,127.690002,126.000000,126.820000,85.573997,9572900
2001-05-03,126.129997,126.150002,124.220001,125.209999,84.487663,9926200
2001-05-04,123.650002,127.349998,123.440002,127.339996,85.924911,12145300
2001-05-07,126.860001,127.379997,126.230003,126.239998,85.182625,7185200
2001-05-08,126.860001,127.099998,125.559998,126.180000,85.142166,6952600
2001-05-09,125.250000,126.550003,125.059998,125.650002,84.784569,9507400
2001-05-10,127.260002,127.500000,125.769997,126.019997,85.034203,6872400
2001-05-11,126.000000,126.489998,124.400002,125.150002,84.447182,7734400
2001-05-14,124.900002,125.440002,124.459999,125.400002,84.615852,7914000
2001-05-15,125.550003,126.500000,124.849998,125.980003,85.007240,9782200
2001-05-16,124.839996,129.199997,124.620003,128.949997,87.011276,14909000
2001-05-17,129.000000,130.080002,128.559998,129.149994,87.146225,11824600
2001-05-18,129.089996,129.740005,128.100006,129.740005,87.544357,6683100
2001-05-21,129.839996,131.839996,129.149994,131.649994,88.833145,11531500
2001-05-22,131.830002,132.089996,131.070007,131.479996,88.718460,8342700
2001-05-23,131.050003,131.050003,129.250000,129.250000,87.213707,12330800
2001-05-24,129.470001,130.000000,128.550003,129.630005,87.470146,7902800
2001-05-25,129.649994,129.699997,127.900002,128.100006,86.437752,7425000
2001-05-29,128.220001,128.350006,126.900002,127.080002,85.749474,9003900
2001-05-30,126.589996,127.089996,125.000000,125.300003,84.548378,10041800
2001-05-31,125.430000,126.760002,125.260002,125.949997,84.987000,9874200
2001-06-01,126.199997,127.099998,125.120003,126.730003,85.513306,8848300
2001-06-04,126.800003,127.430000,126.080002,127.339996,85.924911,5623500
2001-06-05,127.489998,129.229996,127.269997,128.800003,86.910042,9115400
2001-06-06,128.830002,128.830002,127.360001,127.730003,86.188072,12064900
2001-06-07,127.050003,128.350006,127.000000,128.190002,86.498482,7355300
2001-06-08,127.699997,127.870003,126.139999,127.000000,85.695488,8170600
2001-06-11,126.709999,126.989998,125.410004,126.099998,85.088196,7012200
2001-06-12,124.860001,126.739998,124.040001,125.879997,84.939796,9364400
2001-06-13,126.169998,126.580002,124.650002,124.800003,84.211021,7629400
2001-06-14,124.180000,124.300003,121.750000,122.000000,82.321663,12603000
2001-06-15,120.910004,122.400002,120.400002,121.849998,82.454269,16821100
2001-06-18,121.650002,122.440002,120.910004,121.260002,82.055054,11368300
2001-06-19,122.379997,122.889999,120.889999,121.790001,82.413696,7732300
2001-06-20,121.190002,122.860001,121.099998,122.430000,82.846725,8787200
2001-06-21,122.220001,124.309998,122.150002,123.820000,83.787369,12259100
2001-06-22,123.489998,123.589996,122.160004,122.849998,83.130959,12212000
2001-06-25,123.279999,123.440002,121.500000,121.720001,82.366287,8406800
2001-06-26,120.900002,122.389999,120.570000,121.550003,82.251274,8005800
2001-06-27,121.599998,122.239998,120.910004,121.480003,82.203896,10105100
2001-06-28,122.000000,123.940002,121.930000,122.150002,82.657288,10269300
2001-06-29,122.800003,124.010002,122.260002,122.599998,82.961784,9824200
2001-07-02,122.800003,124.320000,122.620003,124.129997,83.997131,8522200
2001-07-03,123.980003,124.099998,123.050003,124.099998,83.976845,3303100
2001-07-05,123.070000,123.650002,121.660004,121.680000,82.339279,5517900
2001-07-06,121.309998,121.489998,119.050003,119.050003,80.559532,11665900
2001-07-09,119.489998,120.540001,119.199997,119.699997,80.999420,8339300
2001-07-10,120.290001,120.639999,118.209999,118.260002,80.024979,8630700
2001-07-11,118.099998,118.889999,117.089996,118.379997,80.106194,15328600
2001-07-12,119.500000,121.470001,119.309998,121.190002,82.007668,12002800
2001-07-13,120.839996,122.320000,120.620003,122.239998,82.718193,10433800
2001-07-16,121.769997,122.279999,120.290001,120.709999,81.682846,6915300
2001-07-17,120.199997,121.949997,119.830002,121.839996,82.447517,7469800
2001-07-18,120.559998,121.639999,120.059998,121.010002,81.885864,7709300
2001-07-19,122.180000,122.980003,120.760002,122.070000,82.603134,10082900
2001-07-20,121.150002,121.940002,120.919998,121.339996,82.109169,6705800
2001-07-23,121.800003,121.879997,118.949997,118.949997,80.491882,8065200
2001-07-24,119.000000,119.199997,116.750000,117.800003,79.713676,12269000
2001-07-25,117.919998,119.480003,117.459999,119.099998,80.593384,12088500
2001-07-26,119.059998,120.849998,118.559998,120.349998,81.439278,12898200
2001-07-27,120.830002,121.349998,119.910004,120.809998,81.750526,8478800
2001-07-30,121.190002,121.349998,120.300003,120.849998,81.777611,8547700
2001-07-31,121.000000,122.680000,120.800003,121.349998,82.115929,11918100
2001-08-01,121.970001,122.699997,121.550003,122.110001,82.630234,11940800
2001-08-02,123.230003,123.250000,121.889999,122.610001,82.968544,11070100
2001-08-03,122.360001,122.360001,120.900002,121.940002,82.515190,10816300
2001-08-06,121.349998,121.510002,120.099998,120.300003,81.405418,8550100
2001-08-07,120.269997,121.199997,119.910004,120.769997,81.723473,8865100
2001-08-08,120.120003,121.160004,118.430000,118.529999,80.207687,15183800
2001-08-09,118.699997,118.970001,117.860001,118.879997,80.444534,14118500
2001-08-10,118.800003,119.839996,117.339996,119.290001,80.721962,11173300
2001-08-13,119.599998,119.849998,118.809998,119.320000,80.742279,7431600
2001-08-14,120.139999,120.349998,118.800003,119.269997,80.708435,13178100
2001-08-15,119.230003,119.610001,118.080002,118.239998,80.011467,8520600
2001-08-16,117.800003,118.750000,117.000000,118.650002,80.288887,10734700
2001-08-17,117.650002,117.870003,116.010002,116.750000,79.003166,11604600
2001-08-20,116.800003,117.900002,116.550003,117.830002,79.734024,10417400
2001-08-21,117.800003,118.540001,115.800003,115.820000,78.373871,14480800
2001-08-22,116.750000,117.430000,115.779999,117.019997,79.185905,11752300
2001-08-23,116.959999,117.519997,116.489998,116.599998,78.901649,8744100
2001-08-24,117.209999,119.129997,116.739998,119.019997,80.539246,11687700
2001-08-27,118.970001,119.199997,118.260002,118.309998,80.058807,7425100
2001-08-28,118.279999,118.489998,116.580002,116.580002,78.888138,12046600
2001-08-29,117.129997,117.180000,115.169998,115.540001,78.184402,16180000
2001-08-30,114.849998,115.739998,112.040001,113.320000,76.682152,17692600
2001-08-31,113.400002,114.769997,113.129997,114.150002,77.243828,15985400
2001-09-04,113.849998,116.169998,113.370003,113.419998,76.749832,24473400
2001-09-05,113.699997,114.190002,111.949997,113.699997,76.939301,21477100
2001-09-06,112.650002,113.300003,110.769997,110.769997,74.956581,21653000
2001-09-07,110.019997,111.250000,108.629997,108.720001,73.569374,33133900
2001-09-10,107.699997,110.349998,107.699997,110.050003,74.469368,23408700
2001-09-17,101.000000,106.400002,100.000000,104.300003,70.578430,32388700
2001-09-18,104.330002,105.300003,103.360001,104.050003,70.409271,22029200
2001-09-19,104.099998,104.500000,98.559998,101.949997,68.988220,42771800
2001-09-20,100.400002,101.809998,98.559998,98.709999,66.795753,36210900
2001-09-21,94.279999,98.989998,93.800003,97.279999,66.075089,49782100
2001-09-24,99.720001,101.160004,99.059998,100.699997,68.398048,25549600
2001-09-25,100.750000,102.000000,99.900002,101.750000,69.111237,25466200
2001-09-26,102.349998,102.400002,100.430000,101.389999,68.866737,18587500
2001-09-27,101.250000,102.290001,100.000000,102.269997,69.464417,20536800
2001-09-28,102.980003,109.620003,102.500000,104.440002,70.938339,21687200
2001-10-01,103.900002,104.320000,102.830002,104.269997,70.822868,20457400
2001-10-02,104.000000,105.580002,103.650002,105.580002,71.712692,19833100
2001-10-03,104.599998,107.879997,104.349998,107.349998,72.914864,32045800
2001-10-04,108.290001,108.970001,106.750000,107.440002,72.976051,32674100
2001-10-05,107.250000,107.620003,105.519997,107.230003,72.833382,29796100
2001-10-08,106.269997,107.300003,105.870003,106.529999,72.357918,12970300
2001-10-09,106.610001,106.750000,105.599998,105.959999,71.970772,15976300
2001-10-10,105.800003,108.550003,105.519997,108.320000,73.573738,19987400
2001-10-11,108.949997,110.300003,108.949997,110.000000,74.714836,23006300
2001-10-12,109.150002,109.889999,107.300003,109.500000,74.375259,31360500
2001-10-15,108.629997,109.449997,108.059998,109.300003,74.239410,16873000
2001-10-16,109.800003,110.610001,108.949997,109.989998,74.708046,15877100
2001-10-17,111.070000,111.150002,107.650002,107.650002,73.118668,28542300
2001-10-18,107.820000,108.160004,106.750000,107.419998,72.962433,16510000
2001-10-19,107.000000,107.910004,106.010002,107.349998,72.914864,21912500
2001-10-22,107.300003,109.570000,107.209999,109.470001,74.354866,17540600
2001-10-23,109.959999,110.279999,108.379997,108.910004,73.974487,22062500
2001-10-24,108.980003,109.449997,108.220001,108.620003,73.777519,16065200
2001-10-25,107.449997,110.599998,106.739998,110.570000,75.102013,27467900
2001-10-26,109.949997,111.790001,109.669998,110.320000,74.932205,18623300
2001-10-29,110.160004,110.550003,107.449997,107.449997,72.982826,18727500
2001-10-30,107.349998,107.699997,105.559998,106.160004,72.106628,26178600
2001-10-31,106.900002,107.860001,105.800003,105.800003,71.862114,28124200
2001-11-01,106.599998,109.010002,105.699997,108.510002,73.702820,29806800
2001-11-02,108.440002,109.379997,107.870003,109.250000,74.205444,17575900
2001-11-05,110.120003,111.089996,109.949997,110.680000,75.176727,15929500
2001-11-06,110.349998,112.480003,109.849998,112.400002,76.345001,23245800
2001-11-07,111.769997,113.120003,111.639999,112.250000,76.243095,19716000
2001-11-08,112.870003,114.080002,111.900002,112.599998,76.480812,22563500
2001-11-09,112.250000,112.959999,111.440002,112.720001,76.562347,15895800
2001-11-12,111.000000,112.650002,110.000000,112.029999,76.093666,26068800
2001-11-13,113.440002,114.550003,113.180000,114.550003,77.805313,15296200
2001-11-14,115.169998,115.400002,113.709999,114.660004,77.880058,17571300
2001-11-15,114.370003,115.180000,113.930000,114.870003,78.022690,19470200
2001-11-16,115.080002,115.099998,113.400002,114.360001,77.676239,18134900
2001-11-19,114.919998,115.849998,114.449997,115.769997,78.633972,13625400
2001-11-20,115.370003,115.800003,114.639999,114.800003,77.975143,16209700
2001-11-21,114.500000,114.669998,113.510002,114.040001,77.458908,11470200
2001-11-23,114.040001,115.750000,114.000000,115.680000,78.572861,6717100
2001-11-26,115.750000,116.339996,115.070000,115.930000,78.742668,13726000
2001-11-27,115.620003,116.900002,114.089996,115.430000,78.403053,19261400
2001-11-28,114.739998,115.169998,113.250000,113.339996,76.983459,20195500
2001-11-29,113.660004,114.919998,113.000000,114.870003,78.022690,16354700
2001-11-30,114.400002,114.910004,114.019997,114.050003,77.465698,13680300
2001-12-03,113.650002,114.080002,113.010002,113.370003,77.003853,15220400
2001-12-04,113.919998,115.300003,113.349998,115.290001,78.307961,17239900
2001-12-05,115.610001,118.000000,115.559998,117.400002,79.741119,25204000
2001-12-06,117.339996,117.940002,116.930000,117.339996,79.700356,17972900
2001-12-07,116.900002,117.089996,115.699997,116.559998,79.170578,18857800
2001-12-10,115.849998,116.389999,114.349998,114.379997,77.689835,13862700
2001-12-11,114.900002,115.720001,113.900002,114.150002,77.533653,20833300
2001-12-12,114.550003,114.779999,113.110001,114.279999,77.621918,16171500
2001-12-13,113.449997,113.699997,112.040001,112.059998,76.114052,19026700
2001-12-14,112.330002,113.489998,112.000000,113.129997,76.840820,16721900
2001-12-17,112.989998,114.360001,112.900002,114.300003,77.635490,13925900
2001-12-18,114.629997,115.150002,114.339996,114.980003,78.097389,13663700
2001-12-19,114.089996,115.919998,114.000000,115.790001,78.647552,20143400
2001-12-20,115.500000,115.800003,114.550003,114.650002,77.873260,14867900
2001-12-21,115.029999,115.070000,114.199997,114.949997,78.345573,14037700
2001-12-24,114.830002,115.040001,114.610001,114.730003,78.195595,5728800
2001-12-26,114.650002,116.209999,114.650002,115.360001,78.625008,10304800
2001-12-27,115.300003,116.080002,115.250000,116.059998,79.102127,9407300
2001-12-28,116.290001,116.750000,115.919998,116.000000,79.061203,10593800
2001-12-31,116.150002,116.389999,114.230003,114.300003,77.902519,14619500
2002-01-02,115.110001,115.750000,113.809998,115.529999,78.740898,18651900
2002-01-03,115.650002,116.949997,115.540001,116.839996,79.633705,15743000
2002-01-04,117.169998,117.980003,116.550003,117.620003,80.165344,20140700
2002-01-07,117.699997,117.989998,116.559998,116.790001,79.599640,13106500
2002-01-08,116.790001,117.059998,115.970001,116.519997,79.415596,12683700
2002-01-09,116.680000,117.779999,115.339996,115.570000,78.768127,16610300
2002-01-10,115.690002,116.349998,115.300003,116.080002,79.115738,12823400
2002-01-11,116.209999,116.279999,114.699997,114.940002,78.338753,13708400
2002-01-14,114.650002,114.839996,113.959999,114.220001,77.848022,12301100
2002-01-15,114.550003,115.389999,113.900002,115.150002,78.481888,20219900
2002-01-16,114.300003,114.400002,112.690002,112.820000,76.893837,17067000
2002-01-17,113.760002,114.239998,113.400002,113.669998,77.473175,17283400
2002-01-18,113.000000,113.849998,112.669998,113.150002,77.118721,17028000
2002-01-22,113.750000,113.930000,112.019997,112.370003,76.587158,11689300
2002-01-23,112.629997,113.550003,112.019997,113.230003,77.173264,12438900
2002-01-24,113.639999,114.250000,113.320000,113.580002,77.411842,12142800
2002-01-25,113.120003,114.180000,113.040001,113.550003,77.391380,12810700
